Wavelength(nm)	Transmittance_Experimental(%)	Transmittance_Fit(%)	Refractive_index	Extintion_coefficient
2342	88.9396	93.4592	1.4509	0
2343	88.975	93.4592	1.4509	0
2344	89.0176	93.4592	1.4509	0
2345	89.067	93.4591	1.4509	0
2346	89.1403	93.4591	1.45089	0
2347	89.1672	93.4591	1.45089	0
2348	89.2069	93.4591	1.45089	0
2349	89.2446	93.4591	1.45089	0
2350	89.2599	93.4591	1.45089	0
2351	89.272	93.459	1.45089	0
2352	89.3012	93.459	1.45089	0
2353	89.3246	93.459	1.45089	0
2354	89.3358	93.459	1.45089	0
2355	89.3789	93.459	1.45089	0
2356	89.4139	93.459	1.45089	0
2357	89.4385	93.4589	1.45089	0
2358	89.4635	93.4589	1.45089	0
2359	89.4829	93.4589	1.45089	0
2360	89.4862	93.4589	1.45089	0
2361	89.4949	93.4589	1.45089	0
2362	89.5106	93.4589	1.45089	0
2363	89.5396	93.4588	1.45089	0
2364	89.5547	93.4588	1.45089	0
2365	89.5653	93.4588	1.45089	0
2366	89.5656	93.4588	1.45088	0
2367	89.5718	93.4588	1.45088	0
2368	89.5991	93.4588	1.45088	0
2369	89.6046	93.4588	1.45088	0
2370	89.5926	93.4587	1.45088	0
2371	89.5992	93.4587	1.45088	0
2372	89.597	93.4587	1.45088	0
2373	89.6203	93.4587	1.45088	0
2374	89.6316	93.4587	1.45088	0
2375	89.6167	93.4587	1.45088	0
2376	89.595	93.4586	1.45088	0
2377	89.5738	93.4586	1.45088	0
2378	89.5878	93.4586	1.45088	0
2379	89.6031	93.4586	1.45088	0
2380	89.592	93.4586	1.45088	0
2381	89.5594	93.4586	1.45088	0
2382	89.5387	93.4586	1.45088	0
2383	89.5263	93.4585	1.45088	0
2384	89.5078	93.4585	1.45088	0
2385	89.4845	93.4585	1.45088	0
2386	89.4644	93.4585	1.45087	0
2387	89.4313	93.4585	1.45087	0
2388	89.3905	93.4585	1.45087	0
2389	89.3593	93.4585	1.45087	0
2390	89.329	93.4584	1.45087	0
2391	89.3019	93.4584	1.45087	0
2392	89.2571	93.4584	1.45087	0
2393	89.1847	93.4584	1.45087	0
2394	89.1106	93.4584	1.45087	0
2395	89.0459	93.4584	1.45087	0
2396	88.9815	93.4584	1.45087	0
2397	88.9285	93.4583	1.45087	0
2398	88.8496	93.4583	1.45087	0
2399	88.7766	93.4583	1.45087	0
2400	88.7219	93.4583	1.45087	0
2401	88.6381	93.4583	1.45087	0
2402	88.5397	93.4583	1.45087	0
2403	88.4608	93.4583	1.45087	0
2404	88.3898	93.4582	1.45087	0
2405	88.3099	93.4582	1.45087	0
2406	88.2338	93.4582	1.45087	0
2407	88.1478	93.4582	1.45086	0
2408	88.0499	93.4582	1.45086	0
2409	87.9586	93.4582	1.45086	0
2410	87.8628	93.4582	1.45086	0
2411	87.7715	93.4582	1.45086	0
2412	87.6887	93.4581	1.45086	0
2413	87.6004	93.4581	1.45086	0
2414	87.5045	93.4581	1.45086	0
2415	87.3985	93.4581	1.45086	0
2416	87.3101	93.4581	1.45086	0
2417	87.2156	93.4581	1.45086	0
2418	87.1065	93.4581	1.45086	0
2419	87.0215	93.4581	1.45086	0
2420	86.936	93.458	1.45086	0
2421	86.8269	93.458	1.45086	0
2422	86.6942	93.458	1.45086	0
2423	86.5656	93.458	1.45086	0
2424	86.4729	93.458	1.45086	0
2425	86.3811	93.458	1.45086	0
2426	86.2647	93.458	1.45086	0
2427	86.1706	93.458	1.45086	0
2428	86.0732	93.4579	1.45085	0
2429	85.9465	93.4579	1.45085	0
2430	85.8264	93.4579	1.45085	0
2431	85.7191	93.4579	1.45085	0
2432	85.597	93.4579	1.45085	0
2433	85.4736	93.4579	1.45085	0
2434	85.3498	93.4579	1.45085	0
2435	85.2373	93.4579	1.45085	0
2436	85.1349	93.4578	1.45085	0
2437	85.0264	93.4578	1.45085	0
2438	84.9336	93.4578	1.45085	0
2439	84.8315	93.4578	1.45085	0
2440	84.6951	93.4578	1.45085	0
2441	84.5656	93.4578	1.45085	0
2442	84.4599	93.4578	1.45085	0
2443	84.361	93.4578	1.45085	0
2444	84.2638	93.4578	1.45085	0
2445	84.1634	93.4577	1.45085	0
2446	84.0358	93.4577	1.45085	0
2447	83.9321	93.4577	1.45085	0
2448	83.8343	93.4577	1.45085	0
2449	83.7157	93.4577	1.45085	0
2450	83.6124	93.4577	1.45084	0
2451	83.5229	93.4577	1.45084	0
2452	83.4321	93.4577	1.45084	0
2453	83.329	93.4577	1.45084	0
2454	83.2262	93.4576	1.45084	0
2455	83.1234	93.4576	1.45084	0
2456	82.996	93.4576	1.45084	0
2457	82.8824	93.4576	1.45084	0
2458	82.7772	93.4576	1.45084	0
2459	82.6812	93.4576	1.45084	0
2460	82.5863	93.4576	1.45084	0
2461	82.4869	93.4576	1.45084	0
2462	82.3848	93.4576	1.45084	0
2463	82.2722	93.4575	1.45084	0
2464	82.1456	93.4575	1.45084	0
2465	82.0262	93.4575	1.45084	0
2466	81.9322	93.4575	1.45084	0
2467	81.8185	93.4575	1.45084	0
2468	81.6716	93.4575	1.45084	0
2469	81.5379	93.4575	1.45084	0
2470	81.4193	93.4575	1.45084	0
2471	81.3022	93.4575	1.45084	0
2472	81.179	93.4575	1.45084	0
2473	81.0472	93.4575	1.45083	0
2474	80.9087	93.4574	1.45083	0
2475	80.7825	93.4574	1.45083	0
2476	80.6576	93.4574	1.45083	0
2477	80.5033	93.4574	1.45083	0
2478	80.3464	93.4574	1.45083	0
2479	80.2126	93.4574	1.45083	0
2480	80.0745	93.4574	1.45083	0
2481	79.9145	93.4574	1.45083	0
2482	79.7517	93.4574	1.45083	0
2483	79.6129	93.4574	1.45083	0
2484	79.4619	93.4573	1.45083	0
2485	79.2905	93.4573	1.45083	0
2486	79.1256	93.4573	1.45083	0
2487	78.9489	93.4573	1.45083	0
2488	78.7742	93.4573	1.45083	0
2489	78.5821	93.4573	1.45083	0
2490	78.4121	93.4573	1.45083	0
2491	78.2263	93.4573	1.45083	0
2492	78.0577	93.4573	1.45083	0
2493	77.8741	93.4573	1.45083	0
2494	77.6921	93.4573	1.45083	0
2495	77.4949	93.4573	1.45083	0
2496	77.2931	93.4572	1.45082	0
2497	77.1013	93.4572	1.45082	0
2498	76.9091	93.4572	1.45082	0
2499	76.7013	93.4572	1.45082	0
2500	76.4979	93.4572	1.45082	0
2501	76.2736	93.4572	1.45082	0
2502	76.0474	93.4572	1.45082	0
2503	75.8284	93.4572	1.45082	0
2504	75.6002	93.4572	1.45082	0
2505	75.3423	93.4572	1.45082	0
2506	75.0934	93.4572	1.45082	0
2507	74.8558	93.4572	1.45082	0
2508	74.6226	93.4571	1.45082	0
2509	74.3906	93.4571	1.45082	0
2510	74.1587	93.4571	1.45082	0
2511	73.872	93.4571	1.45082	0
2512	73.6146	93.4571	1.45082	0
2513	73.3556	93.4571	1.45082	0
2514	73.1259	93.4571	1.45082	0
2515	72.8582	93.4571	1.45082	0
2516	72.5641	93.4571	1.45082	0
2517	72.2922	93.4571	1.45082	0
2518	72.0278	93.4571	1.45082	0
2519	71.7479	93.4571	1.45082	0
2520	71.4831	93.4571	1.45081	0
2521	71.18	93.457	1.45081	0
2522	70.9121	93.457	1.45081	0
2523	70.6649	93.457	1.45081	0
2524	70.3816	93.457	1.45081	0
2525	70.1096	93.457	1.45081	0
2526	69.8352	93.457	1.45081	0
2527	69.5519	93.457	1.45081	0
2528	69.2659	93.457	1.45081	0
2529	69.0031	93.457	1.45081	0
2530	68.7137	93.457	1.45081	0
2531	68.429	93.457	1.45081	0
2532	68.1052	93.457	1.45081	0
2533	67.8127	93.457	1.45081	0
2534	67.4972	93.457	1.45081	0
2535	67.1884	93.4569	1.45081	0
2536	66.9019	93.4569	1.45081	0
2537	66.6235	93.4569	1.45081	0
2538	66.3452	93.4569	1.45081	0
2539	66.0688	93.4569	1.45081	0
2540	65.7919	93.4569	1.45081	0
2541	65.5111	93.4569	1.45081	0
2542	65.2256	93.4569	1.45081	0
2543	64.9102	93.4569	1.45081	0
2544	64.6152	93.4569	1.4508	0
2545	64.2995	93.4569	1.4508	0
2546	63.9925	93.4569	1.4508	0
2547	63.6663	93.4569	1.4508	0
2548	63.3578	93.4569	1.4508	0
2549	63.0421	93.4569	1.4508	0
2550	62.7342	93.4569	1.4508	0
2551	62.4592	93.4569	1.4508	0
2552	62.1871	93.4568	1.4508	0
2553	61.9427	93.4568	1.4508	0
2554	61.6908	93.4568	1.4508	0
2555	61.4358	93.4568	1.4508	0
2556	61.2071	93.4568	1.4508	0
2557	60.9269	93.4568	1.4508	0
2558	60.6803	93.4568	1.4508	0
2559	60.434	93.4568	1.4508	0
2560	60.1914	93.4568	1.4508	0
2561	59.9029	93.4568	1.4508	0
2562	59.6392	93.4568	1.4508	0
2563	59.3442	93.4568	1.4508	0
2564	59.0431	93.4568	1.4508	0
2565	58.7485	93.4568	1.4508	0
2566	58.4899	93.4568	1.4508	0
2567	58.2247	93.4568	1.4508	0
2568	57.9523	93.4568	1.4508	0
2569	57.7182	93.4568	1.4508	0
2570	57.4737	93.4567	1.45079	0
2571	57.2454	93.4567	1.45079	0
2572	57.0542	93.4567	1.45079	0
2573	56.8237	93.4567	1.45079	0
2574	56.6249	93.4567	1.45079	0
2575	56.3891	93.4567	1.45079	0
2576	56.1682	93.4567	1.45079	0
2577	55.9803	93.4567	1.45079	0
2578	55.7593	93.4567	1.45079	0
2579	55.5379	93.4567	1.45079	0
2580	55.3148	93.4567	1.45079	0
2581	55.0808	93.4567	1.45079	0
2582	54.837	93.4567	1.45079	0
2583	54.6663	93.4567	1.45079	0
2584	54.4706	93.4567	1.45079	0
2585	54.2553	93.4567	1.45079	0
2586	54.067	93.4567	1.45079	0
2587	53.8447	93.4567	1.45079	0
2588	53.6485	93.4567	1.45079	0
2589	53.4095	93.4567	1.45079	0
2590	53.1647	93.4567	1.45079	0
2591	52.9512	93.4567	1.45079	0
2592	52.7846	93.4567	1.45079	0
2593	52.5917	93.4566	1.45079	0
2594	52.4288	93.4566	1.45079	0
2595	52.2324	93.4566	1.45079	0
2596	52.0519	93.4566	1.45078	0
2597	51.8728	93.4566	1.45078	0
2598	51.7111	93.4566	1.45078	0
2599	51.4722	93.4566	1.45078	0
2600	51.3243	93.4566	1.45078	0
2600.68	49.5955	93.4566	1.45078	0
2601.78	49.8971	93.4566	1.45078	0
2602.89	49.4605	93.4566	1.45078	0
2603.72	49.3268	93.4566	1.45078	0
2604.82	48.8903	93.4566	1.45078	0
2605.93	48.5967	93.4566	1.45078	0
2606.75	49.0127	93.4566	1.45078	0
2607.86	48.5872	93.4566	1.45078	0
2608.69	48.149	93.4566	1.45078	0
2609.79	48.2686	93.4566	1.45078	0
2610.9	47.8096	93.4566	1.45078	0
2611.72	47.9347	93.4566	1.45078	0
2612.83	47.8656	93.4566	1.45078	0
2613.93	47.1299	93.4566	1.45078	0
2614.76	47.1818	93.4566	1.45078	0
2615.86	47.1589	93.4566	1.45078	0
2616.69	46.9892	93.4566	1.45078	0
2617.8	46.8836	93.4566	1.45078	0
2618.9	46.3885	93.4566	1.45078	0
2619.73	46.4558	93.4566	1.45078	0
2620.83	45.8846	93.4566	1.45078	0
2621.66	45.6719	93.4566	1.45078	0
2622.76	46.0158	93.4565	1.45077	0
2623.87	45.3897	93.4565	1.45077	0
2624.7	44.6997	93.4565	1.45077	0
2625.8	44.6592	93.4565	1.45077	0
2626.9	44.0558	93.4565	1.45077	0
2627.73	45.1689	93.4565	1.45077	0
2628.83	44.4912	93.4565	1.45077	0
2629.66	44.1442	93.4565	1.45077	0
2630.77	44.001	93.4565	1.45077	0
2631.87	43.9153	93.4565	1.45077	0
2632.7	42.9459	93.4565	1.45077	0
2633.8	42.5232	93.4565	1.45077	0
2634.9	42.1049	93.4565	1.45077	0
2635.73	41.6875	93.4565	1.45077	0
2636.83	41.5441	93.4565	1.45077	0
2637.66	41.6925	93.4565	1.45077	0
2638.76	41.3239	93.4565	1.45077	0
2639.87	40.8835	93.4565	1.45077	0
2640.69	40.864	93.4565	1.45077	0
2641.8	40.7534	93.4565	1.45077	0
2642.9	39.9472	93.4565	1.45077	0
2643.73	39.5205	93.4565	1.45077	0
2644.83	39.3172	93.4565	1.45077	0
2645.66	39.1468	93.4565	1.45077	0
2646.76	38.9566	93.4565	1.45077	0
2647.86	38.6502	93.4565	1.45077	0
2648.69	37.7103	93.4565	1.45077	0
2649.79	37.6065	93.4565	1.45077	0
2650.9	36.8174	93.4565	1.45076	0
2651.72	36.4611	93.4565	1.45076	0
2652.82	36.0625	93.4565	1.45076	0
2653.65	34.9746	93.4565	1.45076	0
2654.75	34.3029	93.4565	1.45076	0
2655.86	33.539	93.4565	1.45076	0
2656.68	32.9397	93.4565	1.45076	0
2657.78	32.6989	93.4565	1.45076	0
2658.89	31.5334	93.4565	1.45076	0
2659.71	31.0165	93.4565	1.45076	0
2660.82	30.634	93.4565	1.45076	0
2661.64	29.7028	93.4565	1.45076	0
2662.74	29.2818	93.4565	1.45076	0
2663.85	27.9285	93.4565	1.45076	0
2664.67	27.7815	93.4565	1.45076	0
2665.77	26.7499	93.4565	1.45076	0
2666.88	25.1175	93.4565	1.45076	0
2667.7	24.1338	93.4565	1.45076	0
2668.8	23.315	93.4565	1.45076	0
2669.91	21.6668	93.4565	1.45076	0
2670.73	21.314	93.4565	1.45076	0
2671.83	18.7446	93.4565	1.45076	0
2672.66	18.7377	93.4565	1.45076	0
2673.76	18.0975	93.4565	1.45076	0
2674.86	15.6145	93.4565	1.45076	0
2675.69	15.7086	93.4565	1.45076	0
2676.79	13.4261	93.4565	1.45076	0
2677.89	12.5867	93.4565	1.45076	0
2678.72	11.1736	93.4565	1.45075	0
2679.82	9.76815	93.4565	1.45075	0
2680.64	9.28323	93.4565	1.45075	0
2681.75	7.96251	93.4565	1.45075	0
2682.85	6.80864	93.4565	1.45075	0
2683.67	6.69316	93.4565	1.45075	0
2684.77	5.33134	93.4565	1.45075	0
2685.87	4.78021	93.4565	1.45075	0
2686.7	4.67942	93.4565	1.45075	0
2687.8	4.02818	93.4565	1.45075	0
2688.9	2.9161	93.4565	1.45075	0
2689.73	2.63504	93.4565	1.45075	0
2690.83	2.18244	93.4565	1.45075	0
2691.65	1.45584	93.4565	1.45075	0
2692.75	1.5895	93.4565	1.45075	0
2693.85	0.70224	93.4565	1.45075	0
2694.68	0.46909	93.4565	1.45075	0
2695.78	0.72616	93.4565	1.45075	0
2696.88	0.19452	93.4565	1.45075	0
2697.7	0.77044	93.4565	1.45075	0
2698.81	1.5714	93.4565	1.45075	0
2699.63	0.43284	93.4565	1.45075	0
2700.73	0.1915	93.4565	1.45075	0
2701.83	0.21486	93.4565	1.45075	0
2702.66	0.08164	93.4565	1.45075	0
2703.76	0.04057	93.4565	1.45075	0
2704.86	0.0657	93.4565	1.45075	0
2705.68	0.35392	93.4565	1.45075	0
2706.78	0.681	93.4565	1.45075	0
2707.88	0.88224	93.4565	1.45075	0
2708.71	0.48182	93.4565	1.45074	0
2709.8	0.28238	93.4565	1.45074	0
2710.63	0.09644	93.4565	1.45074	0
2711.73	0.29977	93.4565	1.45074	0
2712.83	0.10913	93.4565	1.45074	0
2713.65	0.05566	93.4565	1.45074	0
2714.75	0.59293	93.4565	1.45074	0
2715.85	0.5092	93.4565	1.45074	0
2716.68	0.0445	93.4565	1.45074	0
2717.78	0.33743	93.4565	1.45074	0
2718.88	0.06794	93.4565	1.45074	0
2719.7	0.27169	93.4565	1.45074	0
2720.8	0.50124	93.4565	1.45074	0
2721.62	0.33179	93.4565	1.45074	0
2722.72	0.66477	93.4565	1.45074	0
2723.82	0.16298	93.4565	1.45074	0
2724.65	0.00489	93.4565	1.45074	0
2725.75	0.33282	93.4565	1.45074	0
2726.84	0.24715	93.4565	1.45074	0
2727.67	0.05673	93.4565	1.45074	0
2728.77	0.1392	93.4565	1.45074	0
2729.87	0.53977	93.4565	1.45074	0
2730.69	0.80022	93.4565	1.45074	0
2731.79	0.48254	93.4565	1.45074	0
2732.89	0.25884	93.4565	1.45074	0
2733.71	0.303	93.4565	1.45074	0
2734.81	0.08692	93.4565	1.45074	0
2735.63	0.12329	93.4565	1.45074	0
2736.73	0.66865	93.4565	1.45074	0
2737.83	0.1744	93.4565	1.45074	0
2738.65	0.09821	93.4565	1.45074	0
2739.75	0.12872	93.4565	1.45073	0
2740.85	0.28022	93.4565	1.45073	0
2741.67	0.30103	93.4565	1.45073	0
2742.77	0.28454	93.4565	1.45073	0
2743.87	0.3426	93.4565	1.45073	0
2744.69	0.42406	93.4565	1.45073	0
2745.79	0.04992	93.4565	1.45073	0
2746.62	0.49615	93.4565	1.45073	0
2747.71	0.3043	93.4565	1.45073	0
2748.81	0.08458	93.4565	1.45073	0
2749.63	0.7617	93.4565	1.45073	0
2750.73	0.30956	93.4565	1.45073	0
2751.83	0.90171	93.4565	1.45073	0
2752.65	0.77681	93.4565	1.45073	0
2753.75	1.10973	93.4565	1.45073	0
2754.85	1.13717	93.4565	1.45073	0
2755.67	1.11929	93.4565	1.45073	0
2756.77	0.81118	93.4565	1.45073	0
2757.87	0.86622	93.4565	1.45073	0
2758.69	1.02441	93.4565	1.45073	0
2759.79	0.8981	93.4565	1.45073	0
2760.61	0.58949	93.4565	1.45073	0
2761.71	1.10376	93.4565	1.45073	0
2762.8	1.14543	93.4565	1.45073	0
2763.63	1.17528	93.4565	1.45073	0
2764.72	1.62993	93.4566	1.45073	0
2765.82	1.21555	93.4566	1.45073	0
2766.64	0.64064	93.4566	1.45073	0
2767.74	0.73373	93.4566	1.45073	0
2768.84	0.60964	93.4566	1.45073	0
2769.66	0.54445	93.4566	1.45073	0
2770.76	0.7928	93.4566	1.45072	0
2771.85	0.39279	93.4566	1.45072	0
2772.68	0.55775	93.4566	1.45072	0
2773.77	0.83088	93.4566	1.45072	0
2774.87	1.33696	93.4566	1.45072	0
2775.69	1.11514	93.4566	1.45072	0
2776.79	0.67074	93.4566	1.45072	0
2777.61	0.79947	93.4566	1.45072	0
2778.71	0.78891	93.4566	1.45072	0
2779.8	0.45755	93.4566	1.45072	0
2780.63	0.91774	93.4566	1.45072	0
2781.72	0.0605	93.4566	1.45072	0
2782.82	0.27064	93.4566	1.45072	0
2783.64	0.91968	93.4566	1.45072	0
2784.74	0.99659	93.4566	1.45072	0
2785.83	0.84178	93.4566	1.45072	0
2786.65	0.52076	93.4566	1.45072	0
2787.75	0.53441	93.4566	1.45072	0
2788.85	0.90569	93.4566	1.45072	0
2789.67	0.43178	93.4566	1.45072	0
2790.76	0.70949	93.4566	1.45072	0
2791.86	0.80569	93.4566	1.45072	0
2792.68	0.76246	93.4566	1.45072	0
2793.78	0.90089	93.4566	1.45072	0
2794.6	0.83254	93.4566	1.45072	0
2795.69	0.53747	93.4566	1.45072	0
2796.79	0.64642	93.4566	1.45072	0
2797.61	0.4621	93.4566	1.45072	0
2798.71	0.82099	93.4567	1.45072	0
2799.8	0.17787	93.4567	1.45072	0
2800.62	0.43354	93.4567	1.45072	0
2801.72	0.38876	93.4567	1.45072	0
2802.81	0.29488	93.4567	1.45072	0
2803.63	0.30337	93.4567	1.45071	0
2804.73	0.80804	93.4567	1.45071	0
2805.82	0.51259	93.4567	1.45071	0
2806.65	0.16022	93.4567	1.45071	0
2807.74	0.47525	93.4567	1.45071	0
2808.84	0.57411	93.4567	1.45071	0
2809.66	0.43763	93.4567	1.45071	0
2810.75	0.35865	93.4567	1.45071	0
2811.85	0.12965	93.4567	1.45071	0
2812.67	0.08604	93.4567	1.45071	0
2813.76	0.16423	93.4567	1.45071	0
2814.86	0.14311	93.4567	1.45071	0
2815.68	0.16677	93.4567	1.45071	0
2816.77	0.08853	93.4567	1.45071	0
2817.59	0.84913	93.4567	1.45071	0
2818.69	1.05011	93.4567	1.45071	0
2819.78	1.76475	93.4567	1.45071	0
2820.6	2.03743	93.4567	1.45071	0
2821.7	1.96429	93.4567	1.45071	0
2822.79	1.82596	93.4567	1.45071	0
2823.61	1.79632	93.4567	1.45071	0
2824.71	2.19584	93.4568	1.45071	0
2825.8	2.92975	93.4568	1.45071	0
2826.62	2.49567	93.4568	1.45071	0
2827.71	3.01429	93.4568	1.45071	0
2828.81	2.65733	93.4568	1.45071	0
2829.63	3.10301	93.4568	1.45071	0
2830.72	3.63214	93.4568	1.45071	0
2831.82	3.19289	93.4568	1.45071	0
2832.64	3.2115	93.4568	1.45071	0
2833.73	3.98071	93.4568	1.45071	0
2834.82	4.71524	93.4568	1.45071	0
2835.64	4.67304	93.4568	1.45071	0
2836.74	5.27786	93.4568	1.45071	0
2837.83	5.77963	93.4568	1.4507	0
2838.65	5.88991	93.4568	1.4507	0
2839.74	5.96491	93.4568	1.4507	0
2840.84	6.7254	93.4568	1.4507	0
2841.66	7.17515	93.4568	1.4507	0
2842.75	7.61978	93.4568	1.4507	0
2843.84	8.20048	93.4568	1.4507	0
2844.66	8.32569	93.4568	1.4507	0
2845.76	8.53487	93.4568	1.4507	0
2846.85	8.96433	93.4569	1.4507	0
2847.67	10.0727	93.4569	1.4507	0
2848.76	10.3016	93.4569	1.4507	0
2849.58	10.7288	93.4569	1.4507	0
2850.67	10.9532	93.4569	1.4507	0
2851.77	11.6874	93.4569	1.4507	0
2852.59	12.5215	93.4569	1.4507	0
2853.68	12.6252	93.4569	1.4507	0
2854.77	13.3515	93.4569	1.4507	0
2855.59	14.0871	93.4569	1.4507	0
2856.68	14.0687	93.4569	1.4507	0
2857.78	15.4463	93.4569	1.4507	0
2858.59	15.5814	93.4569	1.4507	0
2859.69	16.9636	93.4569	1.4507	0
2860.78	17.4602	93.4569	1.4507	0
2861.6	18.019	93.4569	1.4507	0
2862.69	18.5107	93.4569	1.4507	0
2863.78	19.6524	93.4569	1.4507	0
2864.6	19.9473	93.4569	1.4507	0
2865.69	19.9488	93.4569	1.4507	0
2866.79	20.7313	93.457	1.4507	0
2867.6	21.1565	93.457	1.4507	0
2868.7	22.3209	93.457	1.4507	0
2869.79	23.0444	93.457	1.4507	0
2870.61	23.8514	93.457	1.4507	0
2871.7	24.5889	93.457	1.4507	0
2872.79	24.9233	93.457	1.45069	0
2873.61	25.14	93.457	1.45069	0
2874.7	26.0993	93.457	1.45069	0
2875.79	26.7957	93.457	1.45069	0
2876.61	27.3234	93.457	1.45069	0
2877.7	28.2387	93.457	1.45069	0
2878.79	29.2363	93.457	1.45069	0
2879.61	29.4425	93.457	1.45069	0
2880.7	30.2663	93.457	1.45069	0
2881.79	30.9309	93.457	1.45069	0
2882.61	31.3303	93.457	1.45069	0
2883.7	32.2798	93.457	1.45069	0
2884.79	33.238	93.4571	1.45069	0
2885.61	33.61	93.4571	1.45069	0
2886.7	34.2013	93.4571	1.45069	0
2887.79	34.386	93.4571	1.45069	0
2888.61	35.0659	93.4571	1.45069	0
2889.7	35.6042	93.4571	1.45069	0
2890.79	35.9144	93.4571	1.45069	0
2891.61	36.4037	93.4571	1.45069	0
2892.7	36.8147	93.4571	1.45069	0
2893.79	37.7094	93.4571	1.45069	0
2894.61	37.6212	93.4571	1.45069	0
2895.7	38.1935	93.4571	1.45069	0
2896.79	38.6847	93.4571	1.45069	0
2897.61	39.1773	93.4571	1.45069	0
2898.7	39.6064	93.4571	1.45069	0
2899.79	40.2951	93.4571	1.45069	0
2900.61	40.9595	93.4571	1.45069	0
2901.7	41.5168	93.4572	1.45069	0
2902.79	42.0416	93.4572	1.45069	0
2903.61	42.5348	93.4572	1.45069	0
2904.7	43.173	93.4572	1.45069	0
2905.79	43.7882	93.4572	1.45069	0
2906.6	43.9768	93.4572	1.45069	0
2907.69	44.8347	93.4572	1.45069	0
2908.78	44.8302	93.4572	1.45068	0
2909.6	45.4201	93.4572	1.45068	0
2910.69	46.2053	93.4572	1.45068	0
2911.78	46.5277	93.4572	1.45068	0
2912.6	46.5016	93.4572	1.45068	0
2913.69	47.1959	93.4572	1.45068	0
2914.78	47.8472	93.4572	1.45068	0
2915.59	47.8285	93.4572	1.45068	0
2916.68	48.447	93.4573	1.45068	0
2917.77	48.4334	93.4573	1.45068	0
2918.59	49.424	93.4573	1.45068	0
2919.68	49.5386	93.4573	1.45068	0
2920.77	50.2442	93.4573	1.45068	0
2921.58	50.902	93.4573	1.45068	0
2922.67	50.9877	93.4573	1.45068	0
2923.76	51.4814	93.4573	1.45068	0
2924.58	52.1741	93.4573	1.45068	0
2925.67	52.2088	93.4573	1.45068	0
2926.76	52.2555	93.4573	1.45068	0
2927.57	52.5734	93.4573	1.45068	0
2928.66	53.1495	93.4573	1.45068	0
2929.75	53.7842	93.4573	1.45068	0
2930.57	54.0108	93.4573	1.45068	0
2931.66	54.1539	93.4574	1.45068	0
2932.74	54.0655	93.4574	1.45068	0
2933.56	55.0415	93.4574	1.45068	0
2934.65	54.4476	93.4574	1.45068	0
2935.74	54.7556	93.4574	1.45068	0
2936.55	55.2602	93.4574	1.45068	0
2937.64	56.023	93.4574	1.45068	0
2938.73	55.7496	93.4574	1.45068	0
2939.82	56.1773	93.4574	1.45068	0
2940.63	56.1755	93.4574	1.45068	0
2941.72	56.3871	93.4574	1.45068	0
2942.81	56.8237	93.4574	1.45068	0
2943.63	57.2099	93.4574	1.45068	0
2944.71	57.2201	93.4574	1.45068	0
2945.8	57.2068	93.4575	1.45068	0
2946.62	58.3227	93.4575	1.45068	0
2947.71	58.2174	93.4575	1.45067	0
2948.79	58.6447	93.4575	1.45067	0
2949.61	59.0283	93.4575	1.45067	0
2950.7	58.8808	93.4575	1.45067	0
2951.78	59.4902	93.4575	1.45067	0
2952.6	59.8767	93.4575	1.45067	0
2953.69	60.1367	93.4575	1.45067	0
2954.77	60.7828	93.4575	1.45067	0
2955.59	60.6707	93.4575	1.45067	0
2956.68	60.7833	93.4575	1.45067	0
2957.76	60.7666	93.4575	1.45067	0
2958.58	61.3081	93.4575	1.45067	0
2959.67	61.4603	93.4576	1.45067	0
2960.75	61.2099	93.4576	1.45067	0
2961.57	61.8188	93.4576	1.45067	0
2962.66	62.1584	93.4576	1.45067	0
2963.74	62.3778	93.4576	1.45067	0
2964.56	62.0587	93.4576	1.45067	0
2965.65	63.2325	93.4576	1.45067	0
2966.73	63.4914	93.4576	1.45067	0
2967.55	62.9243	93.4576	1.45067	0
2968.63	62.9955	93.4576	1.45067	0
2969.72	63.826	93.4576	1.45067	0
2970.81	63.9091	93.4576	1.45067	0
2971.62	63.5876	93.4576	1.45067	0
2972.71	64.4792	93.4577	1.45067	0
2973.79	64.0402	93.4577	1.45067	0
2974.61	64.7996	93.4577	1.45067	0
2975.7	64.8795	93.4577	1.45067	0
2976.78	65.0962	93.4577	1.45067	0
2977.6	64.9444	93.4577	1.45067	0
2978.68	64.8871	93.4577	1.45067	0
2979.77	65.0898	93.4577	1.45067	0
2980.58	65.7701	93.4577	1.45067	0
2981.67	65.5663	93.4577	1.45067	0
2982.75	65.6725	93.4577	1.45067	0
2983.57	65.8964	93.4577	1.45067	0
2984.65	66.1898	93.4577	1.45067	0
2985.74	66.344	93.4578	1.45067	0
2986.55	66.2969	93.4578	1.45066	0
2987.64	66.2174	93.4578	1.45066	0
2988.73	66.5671	93.4578	1.45066	0
2989.54	66.9001	93.4578	1.45066	0
2990.63	66.8759	93.4578	1.45066	0
2991.71	66.9596	93.4578	1.45066	0
2992.8	67.0184	93.4578	1.45066	0
2993.61	67.8421	93.4578	1.45066	0
2994.7	67.9715	93.4578	1.45066	0
2995.78	68.1397	93.4578	1.45066	0
2996.59	68.2141	93.4578	1.45066	0
2997.68	68.6511	93.4579	1.45066	0
2998.76	68.3917	93.4579	1.45066	0
2999.58	67.8977	93.4579	1.45066	0
3000.66	68.6538	93.4579	1.45066	0
3001.75	69.1943	93.4579	1.45066	0
